Datetime,open,high,low,close
2016-01-01 09:00:00,7938.45,7939.25,7909.95,7933.7
2016-01-01 10:00:00,7933.65,7950.4,7927.9,7945.25
2016-01-01 11:00:00,7945.15,7951.85,7939.8,7946.2
2016-01-01 12:00:00,7946.3,7947.95,7931.85,7936.2
2016-01-01 13:00:00,7936.15,7965.6,7924.5,7964.65
2016-01-01 14:00:00,7964.4,7972.5,7958.65,7966.25
2016-01-01 15:00:00,7966.1,7968.1,7957.45,7957.45
2016-01-04 09:00:00,7924.55,7937.45,7902.95,7918.75
2016-01-04 10:00:00,7918.75,7918.75,7864.75,7871.25
2016-01-04 11:00:00,7871.1,7871.1,7813.95,7823.9
2016-01-04 12:00:00,7824.1,7840.9,7820.0,7825.75
2016-01-04 13:00:00,7825.6,7827.35,7789.7,7790.25
2016-01-04 14:00:00,7789.7,7808.5,7783.75,7808.0
2016-01-04 15:00:00,7807.9,7812.15,7781.5,7789.15
2016-01-05 09:00:00,7828.4,7831.1,7783.25,7800.85
2016-01-05 10:00:00,7801.1,7817.35,7781.85,7783.5
2016-01-05 11:00:00,7783.2,7785.95,7763.3,7782.95
2016-01-05 12:00:00,7782.55,7808.2,7779.45,7803.9
2016-01-05 13:00:00,7804.15,7810.75,7787.65,7795.4
2016-01-05 14:00:00,7794.7,7806.7,7781.25,7786.4
2016-01-05 15:00:00,7786.05,7792.35,7776.85,7779.0
2016-01-06 09:00:00,7788.05,7788.05,7759.4,7766.25
2016-01-06 10:00:00,7766.2,7793.3,7765.7,7790.95
2016-01-06 11:00:00,7790.75,7797.15,7778.55,7786.35
2016-01-06 12:00:00,7785.9,7791.9,7775.85,7780.95
2016-01-06 13:00:00,7780.95,7800.95,7747.0,7747.0
2016-01-06 14:00:00,7746.95,7757.7,7721.2,7753.6
2016-01-06 15:00:00,7753.7,7754.0,7731.8,7733.4
2016-01-07 09:00:00,7673.35,7673.35,7623.55,7631.4
2016-01-07 10:00:00,7631.45,7638.45,7612.4,7634.25
2016-01-07 11:00:00,7634.4,7637.85,7591.85,7595.95
2016-01-07 12:00:00,7595.95,7607.6,7581.05,7597.55
2016-01-07 13:00:00,7597.1,7606.2,7587.65,7600.15
