Datetime,open,high,low,close
1/1/2016 9:15,4199.9,4195.85,4188.6,4195.75
1/1/2016 9:30,4194.85,4196.75,4193.8,4196.45
1/1/2016 9:45,4196.15,4202.1,4195.8,4202.7
1/1/2016 10:00,4202.7,4202.3,4199.85,4200.8
1/1/2016 10:15,4200.8,4204.05,4201.5,4202.35
1/1/2016 10:30,4201.85,4204.55,4201.75,4204.8
1/1/2016 10:45,4204.75,4211.4,4205.15,4210.9
1/1/2016 11:00,4209.25,4211.6,4209.35,4211.8
1/1/2016 11:15,4211.75,4211.6,4208.05,4209.35
1/1/2016 11:30,4209.2,4209.8,4207.05,4207.2
1/1/2016 11:45,4207.1,4209.7,4207.6,4210.4
1/1/2016 12:00,4210.3,4210.35,4208.3,4208.6
1/1/2016 12:15,4208.3,4208.1,4205.4,4205.9
1/1/2016 12:30,4205.9,4207.4,4204.4,4204.8
1/1/2016 12:45,4204.4,4206.5,4204.2,4206.7
1/1/2016 13:00,4206.2,4206.35,4203.15,4204.25
1/1/2016 13:15,4202.95,4203.15,4200.6,4203.45
1/1/2016 13:30,4203.4,4215.75,4203.85,4216.55
1/1/2016 13:45,4215.6,4219.3,4215.85,4219.05
1/1/2016 14:00,4219.05,4220.35,4218.55,4220.2
1/1/2016 14:15,4220.05,4221,4218.75,4221.7
1/1/2016 14:30,4221.45,4221.55,4218.65,4221.65
1/1/2016 14:45,4220.55,4220,4216.65,4219.85
1/1/2016 15:00,4219.85,4219.95,4217.7,4219.55
1/1/2016 15:15,4219.15,4219.65,4216.8,4218.15
1/4/2016 9:15,4202.4,4203.05,4193.85,4203.75
1/4/2016 9:30,4203.75,4210.85,4201.85,4211.55
1/4/2016 9:45,4211.4,4213.3,4204.55,4205.6
1/4/2016 10:00,4204.55,4202.55,4185.7,4188.25
1/4/2016 10:15,4185.7,4191.25,4183.75,4193
1/4/2016 10:30,4190.15,4188.3,4178.15,4181.5
1/4/2016 10:45,4181.45,4183.95,4178.75,4182.2
1/4/2016 11:00,4181.2,4179.6,4165.25,4166.6
1/4/2016 11:15,4165.25,4163.65,4155.45,4162.2
1/4/2016 11:30,4161.25,4161.6,4156.15,4157
1/4/2016 11:45,4156.5,4151.65,4146.4,4150.95
1/4/2016 12:00,4150.95,4157.85,4149.55,4159.5
1/4/2016 12:15,4159.5,4158.55,4155.05,4156.3
1/4/2016 12:30,4155.55,4155.15,4151.5,4152.9
1/4/2016 12:45,4152.5,4154,4151.25,4152.95
1/4/2016 13:00,4152.9,4152.85,4144.6,4145.6
1/4/2016 13:15,4145.15,4145.6,4143.4,4146.4
1/4/2016 13:30,4146.25,4146.6,4138.6,4142.05
1/4/2016 13:45,4141.8,4141.55,4134.8,4135.85
1/4/2016 14:00,4134.8,4139.65,4133.65,4139.7
1/4/2016 14:15,4139.55,4143.5,4139,4145
1/4/2016 14:30,4144.65,4143.8,4135.35,4137.7
1/4/2016 14:45,4136.8,4144.65,4135.05,4146.55
1/4/2016 15:00,4146.5,4146.5,4134.8,4135.25
1/4/2016 15:15,4134.8,4138.05,4133.95,4137.8
1/5/2016 9:15,4157.05,4158,4147.55,4150.6
1/5/2016 9:30,4147.55,4147,4140.4,4144.35
1/5/2016 9:45,4142.5,4141.45,4133,4141.65
1/5/2016 10:00,4141.65,4146.85,4140.1,4147.3
1/5/2016 10:15,4147.1,4151.25,4146.55,4151.6
1/5/2016 10:30,4150.6,4150.4,4143.9,4144.65
1/5/2016 10:45,4144.25,4141.5,4134.85,4135.2
1/5/2016 11:00,4135.2,4135.05,4128.85,4130.55
1/5/2016 11:15,4130.5,4134.35,4128.35,4132.4
1/5/2016 11:30,4132.5,4133.05,4126.65,4127.55
1/5/2016 11:45,4127.4,4135.1,4127.05,4136.1
1/5/2016 12:00,4136.1,4141.3,4135.3,4142.15
1/5/2016 12:15,4141.45,4142.35,4138.5,4143.45
1/5/2016 12:30,4143.4,4144.25,4140.7,4146.25
1/5/2016 12:45,4146.25,4148.85,4146.3,4150.8
1/5/2016 13:00,4149.15,4151.15,4147.35,4150.7
1/5/2016 13:15,4150.35,4149.75,4144.2,4147.2
1/5/2016 13:30,4147.2,4151.35,4146.1,4146.9
1/5/2016 13:45,4146.9,4145.95,4141.35,4144.4
1/5/2016 14:00,4144.4,4149.75,4142.8,4151.2
1/5/2016 14:15,4149.75,4150.05,4147.4,4149.15
1/5/2016 14:30,4148.5,4148.65,4139.6,4140.25
1/5/2016 14:45,4139.6,4141.9,4139.1,4143.05
1/5/2016 15:00,4141.8,4143.85,4138.35,4142.3
1/5/2016 15:15,4142,4141.95,4138.6,4140.25
1/6/2016 9:15,4144.4,4143.1,4132.05,4137.05
1/6/2016 9:30,4134.85,4140.15,4136.3,4139.05
1/6/2016 9:45,4137.4,4139.2,4135.75,4136.7
1/6/2016 10:00,4136.7,4139.65,4137.55,4140.6
1/6/2016 10:15,4139.75,4148.4,4141.4,4149
1/6/2016 10:30,4147.2,4148.75,4144.75,4148.05
1/6/2016 10:45,4147.45,4150.2,4146.05,4151.5
1/6/2016 11:00,4150.75,4149.7,4147.75,4150.05
1/6/2016 11:15,4150,4152.4,4145.2,4145.45
1/6/2016 11:30,4145.2,4146.8,4144.75,4147.65
1/6/2016 11:45,4147.55,4147.1,4144.45,4148.3
1/6/2016 12:00,4147.9,4149.55,4148.3,4149.55
1/6/2016 12:15,4149,4149.3,4146.95,4148.35
1/6/2016 12:30,4147.15,4147.95,4146.8,4147.2
1/6/2016 12:45,4147.2,4146.8,4142.85,4145
1/6/2016 13:00,4145,4146.2,4144.05,4149.4
1/6/2016 13:15,4150.1,4153.3,4149.15,4153.6
1/6/2016 13:30,4152.35,4151,4146.05,4146.8
1/6/2016 13:45,4146.65,4147.2,4126.55,4128.65
1/6/2016 14:00,4126.55,4125.45,4112.3,4115.05
1/6/2016 14:15,4112.3,4123.75,4111.8,4123.4
1/6/2016 14:30,4121.3,4123.7,4119.05,4123.95
1/6/2016 14:45,4122.7,4129.3,4121.85,4128.7
1/6/2016 15:00,4128.2,4127,4119.75,4120.9
1/6/2016 15:15,4119.75,4120.45,4117,4118.05
1/7/2016 9:15,4084.45,4072.5,4066.5,4072
1/7/2016 9:30,4072,4071.65,4057.1,4057.55
1/7/2016 9:45,4057.55,4062.85,4056.95,4060.15
1/7/2016 10:00,4060.1,4062.3,4057.85,4058.05
1/7/2016 10:15,4058.2,4057.85,4049.4,4049.55
1/7/2016 10:30,4049.55,4054.65,4047.35,4055.15
1/7/2016 10:45,4055.2,4058,4056.1,4059.05
1/7/2016 11:00,4059.05,4059.8,4050.85,4052.65
1/7/2016 11:15,4052.55,4052.4,4048.65,4050.85
1/7/2016 11:30,4051.25,4050.8,4040.6,4042.1
1/7/2016 11:45,4040.4,4042,4034.85,4037.4
1/7/2016 12:00,4036.7,4038.25,4027.1,4029.7
1/7/2016 12:15,4029.7,4039.7,4030.45,4038.95
1/7/2016 12:30,4036.1,4035.6,4032.1,4032.85
1/7/2016 12:45,4032.45,4037.7,4032.6,4038.1
1/7/2016 13:00,4038,4040.75,4035.05,4037
1/7/2016 13:15,4034.9,4036.4,4033.95,4037.05
1/7/2016 13:30,4036.4,4039.45,4033.35,4040.15
1/7/2016 13:45,4039.3,4040.9,4036.8,4041.45
1/7/2016 14:00,4040.65,4040,4032.45,4034.85
1/7/2016 14:15,4034.75,4040.35,4030.7,4033.3
1/7/2016 14:30,4030.7,4033.35,4022.9,4027.3
1/7/2016 14:45,4027.65,4024.65,4021.25,4023.05
1/7/2016 15:00,4023.05,4027.05,4021.6,4022.3
1/7/2016 15:15,4021.95,4020.35,4014.5,4021.05
1/8/2016 9:15,4044.35,4058.1,4049.15,4052.3
1/8/2016 9:30,4050.95,4051.5,4040,4043.45
1/8/2016 9:45,4043.45,4047.45,4042.6,4045.5
1/8/2016 10:00,4045.4,4043.45,4034.95,4039.2
1/8/2016 10:15,4039.2,4042.35,4038,4041.35
1/8/2016 10:30,4040.45,4042.5,4036.4,4037.5
1/8/2016 10:45,4037.5,4039.6,4037.45,4038.2
1/8/2016 11:00,4037.5,4036.6,4031.2,4033.65
1/8/2016 11:15,4033.65,4040.45,4035,4038.3
1/8/2016 11:30,4037.75,4040.9,4037.1,4039.1
1/8/2016 11:45,4038.4,4038.2,4035.1,4035.8
1/8/2016 12:00,4035.6,4037.9,4034.45,4036.9
1/8/2016 12:15,4036.55,4039.65,4036.2,4039.95
1/8/2016 12:30,4039.65,4046.2,4039.7,4045.6
1/8/2016 12:45,4045.35,4052.4,4046.05,4050.9
1/8/2016 13:00,4050.8,4053.55,4047.85,4054.4
1/8/2016 13:15,4053.6,4055.5,4053.15,4053.55
1/8/2016 13:30,4053.35,4052.95,4044.65,4045.4
1/8/2016 13:45,4044.65,4053.85,4045.75,4055.5
1/8/2016 14:00,4054.9,4056,4053.8,4057.95
1/8/2016 14:15,4057.95,4059.15,4055.85,4057.3
1/8/2016 14:30,4056.8,4056.2,4047.75,4048.85
1/8/2016 14:45,4048.5,4051.05,4044.55,4047.15
1/8/2016 15:00,4044.55,4047.35,4041.55,4046.05
1/8/2016 15:15,4044.75,4047.25,4044.25,4048.45
1/11/2016 9:15,4008.35,3997.65,3990.25,3998
1/11/2016 9:30,3995.7,3993.95,3986.25,3988.25
1/11/2016 9:45,3988.25,3996.5,3990.25,3998.65
1/11/2016 10:00,3998.65,4005.55,3999.45,4004.95
1/11/2016 10:15,4004.85,4005.7,4002.35,4004.9
1/11/2016 10:30,4004.9,4012.25,4004,4012.95
1/11/2016 10:45,4012.95,4012.55,4009.35,4011.55
1/11/2016 11:00,4011.55,4019.05,4012,4016.3
1/11/2016 11:15,4015.05,4019.05,4014.45,4015.75
1/11/2016 11:30,4014.45,4019.5,4011.6,4020.6
1/11/2016 11:45,4020.05,4024.6,4019.35,4023.9
1/11/2016 12:00,4023.9,4024.1,4009.85,4011.5
1/11/2016 12:15,4010.2,4011.1,4005.85,4008.15
1/11/2016 12:30,4008,4011.05,4007.6,4009.35
1/11/2016 12:45,4009.35,4011.75,4009,4010.5
1/11/2016 13:00,4009.95,4011.75,4009,4012.4
1/11/2016 13:15,4011.75,4014.85,4012.4,4015.3
1/11/2016 13:30,4015.2,4019.6,4016.05,4019.1
1/11/2016 13:45,4018.65,4023.5,4017.65,4022.85
1/11/2016 14:00,4022.75,4035.75,4026.2,4033.95
1/11/2016 14:15,4033.2,4041.35,4032.35,4044.1
1/11/2016 14:30,4041.35,4040.95,4030.75,4036.3
1/11/2016 14:45,4035.65,4035,4031.35,4035.3
1/11/2016 15:00,4034.55,4031.65,4017.8,4020.55
1/11/2016 15:15,4017.8,4020.65,4016.95,4022.65
1/12/2016 9:15,4032.8,4030.35,4025.15,4026.85
1/12/2016 9:30,4028.4,4028.35,4020.65,4024.65
1/12/2016 9:45,4024.45,4025.35,4020.5,4022.9
1/12/2016 10:00,4022.7,4024.95,4019.85,4022.25
1/12/2016 10:15,4022.25,4023.05,4012.6,4015.4
1/12/2016 10:30,4014.2,4011.85,4003.35,4003.8
1/12/2016 10:45,4003.6,4005.25,3998.05,4000.45
1/12/2016 11:00,4000.45,4008.75,3998.5,4007.7
1/12/2016 11:15,4007.55,4011.1,4008,4008.65
1/12/2016 11:30,4008,4007.4,4003.4,4005.2
1/12/2016 11:45,4005.15,4005.3,4001.65,4002.15
1/12/2016 12:00,4002.05,4000.9,3993.2,3993.7
1/12/2016 12:15,3993.2,3995.9,3991.25,3996.65
1/12/2016 12:30,3996.55,4000.3,3996.5,3998.5
1/12/2016 12:45,3996.85,3998.55,3995.9,3996.8
1/12/2016 13:00,3995.9,3994.9,3983.3,3985.45
1/12/2016 13:15,3985.45,3990.3,3986.45,3987.75
1/12/2016 13:30,3986.45,3988.65,3982.5,3991
1/12/2016 13:45,3990.8,3997.95,3987.65,3999.1
1/12/2016 14:00,3998,3998.05,3991,3993.75
1/12/2016 14:15,3992.95,3994.15,3989.1,3991.55
1/12/2016 14:30,3990.25,3990.25,3986.9,3987.85
1/12/2016 14:45,3987.3,3991.15,3986.05,3992.6
1/12/2016 15:00,3992.6,3994.1,3989.35,3990.45
1/12/2016 15:15,3989.55,3992.65,3988.9,3992.95
1/13/2016 9:15,4017.5,4020.7,4014.95,4021.8
1/13/2016 9:30,4018.4,4028.45,4023.8,4028.2
1/13/2016 9:45,4027.3,4030.5,4025.65,4030.15
1/13/2016 10:00,4028.25,4028.4,4025.2,4027.3
1/13/2016 10:15,4025.85,4027.6,4025.4,4028.15
1/13/2016 10:30,4027.3,4027.4,4018.9,4020
1/13/2016 10:45,4019.85,4021.75,4013.3,4015
1/13/2016 11:00,4013.3,4012.45,3958,3966
1/13/2016 11:15,3966.6,3978.35,3969.1,3973.15
1/13/2016 11:30,3969.1,3972.35,3949.5,3959.35
1/13/2016 11:45,3958.65,3968.25,3960.05,3966.55
1/13/2016 12:00,3965.65,3963.25,3958.25,3963.3
1/13/2016 12:15,3961.95,3963.95,3957.4,3959.4
1/13/2016 12:30,3957.4,3957.4,3946.35,3948.25
1/13/2016 12:45,3948.25,3949.25,3935.25,3939.05
1/13/2016 13:00,3937.8,3943.1,3931.55,3945.65
1/13/2016 13:15,3945.65,3956.5,3943.1,3957.45
1/13/2016 13:30,3957.45,3979.45,3955.15,3985.5
1/13/2016 13:45,3985.2,3991.35,3982.55,3985.1
1/13/2016 14:00,3984.05,3991.7,3977.35,3993.45
1/13/2016 14:15,3991.75,4005.15,3988.9,4007.2
1/13/2016 14:30,4005.25,4015,4002.8,4014.35
1/13/2016 14:45,4013,4017.35,4008.2,4010.8
1/13/2016 15:00,4010.5,4010.5,4005.15,4010.55
1/13/2016 15:15,4009.6,4008.7,4001.5,4004.75
1/14/2016 9:15,3955.15,3957.5,3941,3962.9
1/14/2016 9:30,3958.3,3963.3,3955.55,3965.05
1/14/2016 9:45,3963.25,3961,3951.75,3954.05
1/14/2016 10:00,3951.75,3955.15,3945.15,3958.15
1/14/2016 10:15,3958.15,3958.65,3956,3958
1/14/2016 10:30,3956,3968.8,3955.6,3969.2
1/14/2016 10:45,3967.75,3973.9,3965.85,3975.35
1/14/2016 11:00,3975.35,3976.7,3971.95,3977.55
1/14/2016 11:15,3976.1,3984.5,3976.3,3979.8
1/14/2016 11:30,3978.1,3985.65,3978.6,3984.95
1/14/2016 11:45,3984.95,3986.5,3979.95,3983.25
1/14/2016 12:00,3983.25,3991.05,3982.7,3990.35
1/14/2016 12:15,3989.1,3996.05,3989.05,3995.6
1/14/2016 12:30,3994.95,3995.05,3993.1,3994.15
1/14/2016 12:45,3993.1,4003.05,3989.95,4003.5
1/14/2016 13:00,4002.55,4009.95,4003.6,4009.95
1/14/2016 13:15,4009.1,4014.9,4005.85,4020.9
1/14/2016 13:30,4020,4018.95,4003,4011.5
1/14/2016 13:45,4008.65,4006.75,3990.95,4000.45
1/14/2016 14:00,3998.7,3999.85,3994.5,3995
1/14/2016 14:15,3994.35,3990.95,3983.45,3990.45
1/14/2016 14:30,3990.05,3989.3,3974.9,3983.1
1/14/2016 14:45,3982.2,3987.2,3979.85,3985.5
1/14/2016 15:00,3984.9,3989.2,3980.8,3990.05
1/14/2016 15:15,3987.25,3986.6,3983.05,3988.05
1/15/2016 9:15,3999.45,3999.35,3989.15,3997.35
1/15/2016 9:30,3995,3995.65,3984.8,3987
1/15/2016 9:45,3984.8,3988.45,3982.75,3986.65
1/15/2016 10:00,3986.6,3986.6,3977.85,3983.1
1/15/2016 10:15,3983.1,3984.95,3979.85,3981.05
1/15/2016 10:30,3980.6,3984.3,3973.85,3976.75
1/15/2016 10:45,3975.55,3975.55,3967.85,3969.9
1/15/2016 11:00,3968.6,3976.65,3970.25,3975.05
1/15/2016 11:15,3975.05,3977,3973.85,3976.2
1/15/2016 11:30,3975.7,3982.3,3975.45,3979.4
1/15/2016 11:45,3979.4,3980.05,3976.8,3978.65
1/15/2016 12:00,3977.55,3974.3,3966.95,3968.7
1/15/2016 12:15,3967.25,3968.3,3964.65,3967.3
1/15/2016 12:30,3967.65,3968.55,3965.55,3969.15
1/15/2016 12:45,3968.85,3972.55,3969.15,3971.2
1/15/2016 13:00,3971.3,3976.95,3971.5,3977.9
1/15/2016 13:15,3977.7,3977.7,3970.7,3973.75
1/15/2016 13:30,3972.3,3981.15,3972.55,3975.35
1/15/2016 13:45,3973.65,3969.6,3965.35,3969.3
1/15/2016 14:00,3968.95,3972.35,3968.1,3972.6
1/15/2016 14:15,3971.5,3973.05,3952.3,3954.15
1/15/2016 14:30,3952.65,3952.3,3930.4,3934.75
1/15/2016 14:45,3930.4,3933,3927.25,3928.9
1/15/2016 15:00,3927.25,3922.1,3912.8,3919.85
1/15/2016 15:15,3919.85,3919.85,3913.9,3916.4
1/18/2016 9:15,3907.6,3922.05,3883.8,3905.25
1/18/2016 9:30,3905.9,3898.95,3893.65,3900.3
1/18/2016 9:45,3897.15,3894.9,3879.15,3879.15
1/18/2016 10:00,3879.15,3879.95,3870,3881.6
1/18/2016 10:15,3880.15,3891,3877.6,3889.6
1/18/2016 10:30,3889.6,3899.4,3886.1,3902.3
1/18/2016 10:45,3901.75,3902.9,3897.7,3902.55
1/18/2016 11:00,3901.65,3904,3899.8,3904.45
1/18/2016 11:15,3901.9,3901.2,3893.75,3896.65
1/18/2016 11:30,3894.5,3897.65,3894.7,3895.1
1/18/2016 11:45,3894.6,3894.05,3881.6,3887.4
1/18/2016 12:00,3886.35,3887.15,3883.6,3888.1
1/18/2016 12:15,3886.9,3889.6,3884.25,3888.7
1/18/2016 12:30,3888.5,3893.05,3888.2,3893.5
1/18/2016 12:45,3893.25,3894.5,3889.15,3891.7
1/18/2016 13:00,3891.5,3890.7,3886.6,3886.7
1/18/2016 13:15,3886.7,3883.2,3874.8,3876.85
1/18/2016 13:30,3876.4,3892.85,3880.2,3893.85
1/18/2016 13:45,3893.4,3900.05,3891.75,3898.95
1/18/2016 14:00,3898.45,3896.55,3891.85,3895.6
1/18/2016 14:15,3894.9,3892.55,3886.25,3888.35
1/18/2016 14:30,3888.15,3887.6,3875.65,3878.05
1/18/2016 14:45,3876.5,3877.95,3867.5,3868.8
1/18/2016 15:00,3867.5,3865.85,3848.5,3849.7
1/18/2016 15:15,3849.3,3855.7,3853.25,3854.4
1/19/2016 9:15,3870.55,3871.75,3863.25,3866.2
1/19/2016 9:30,3865.8,3862.9,3859.4,3863.25
1/19/2016 9:45,3862.15,3878.6,3863.65,3879.7
1/19/2016 10:00,3879.7,3877.15,3872.85,3876.6
1/19/2016 10:15,3874.8,3876.5,3863.55,3865.1
1/19/2016 10:30,3865.1,3876.45,3869,3877.7
1/19/2016 10:45,3877.5,3882,3877.85,3883.1
1/19/2016 11:00,3882.85,3883.85,3877.95,3879.05
1/19/2016 11:15,3878.75,3880.8,3875.5,3881.25
1/19/2016 11:30,3881.05,3889.4,3880.5,3888.85
1/19/2016 11:45,3887.55,3887.25,3882.6,3884.55
1/19/2016 12:00,3882.6,3888.25,3885.85,3889.05
1/19/2016 12:15,3888.55,3894.9,3888.9,3892.9
1/19/2016 12:30,3892.45,3898.85,3891,3899.95
1/19/2016 12:45,3899.5,3901.65,3897.55,3900.7
1/19/2016 13:00,3897.6,3909.8,3898.75,3907
1/19/2016 13:15,3906.75,3907.2,3901.9,3905.75
1/19/2016 13:30,3905.95,3908.7,3904.35,3907.5
1/19/2016 13:45,3907.5,3912.75,3905.95,3910.45
1/19/2016 14:00,3908.15,3907.25,3896.15,3903.6
1/19/2016 14:15,3903.5,3903.3,3896.95,3901
1/19/2016 14:30,3900.95,3900.95,3886.2,3894.85
1/19/2016 14:45,3891.4,3899.2,3888.75,3899.55
1/19/2016 15:00,3898.75,3902.7,3897.6,3901.2
1/19/2016 15:15,3901.05,3903.5,3900.95,3905.15
1/20/2016 9:15,3861.95,3845.3,3832.2,3841.45
1/20/2016 9:30,3841.25,3840.35,3828.05,3830.5
1/20/2016 9:45,3829.1,3839.9,3825.9,3841.05
1/20/2016 10:00,3841.05,3842.45,3837.8,3840.15
1/20/2016 10:15,3839.35,3842.25,3836.65,3840.6
1/20/2016 10:30,3840.1,3839.9,3834.9,3838.2
1/20/2016 10:45,3838.2,3842.25,3837.55,3843.1
1/20/2016 11:00,3842.75,3842.45,3835.35,3837.1
1/20/2016 11:15,3837.1,3843.5,3838.1,3842.5
1/20/2016 11:30,3841.25,3841.25,3831.25,3832.8
1/20/2016 11:45,3831.7,3832.35,3824,3827.6
