Datetime,open,high,low,close
2016-01-01,8085.4,8126.0,8060.9,8114.75
2016-01-08,8082.35,8101.55,7720.2,7778.6
2016-01-15,7702.05,7770.3,7552.4,7560.45
2016-01-22,7546.6,7583.75,7340.95,7522.45
2016-01-29,7569.55,7670.35,7511.75,7658.55
2016-02-05,7688.35,7695.55,7441.5,7597.65
2016-02-12,7591.95,7617.55,6950.4,7064.05
2016-02-19,7155.45,7302.1,7040.0,7280.55
2016-02-26,7292.35,7331.25,7049.8,7122.85
2016-03-04,7138.15,7594.55,6924.4,7593.0
2016-03-11,7579.65,7638.6,7518.85,7606.25
2016-03-18,7637.55,7692.3,7487.25,7684.2
2016-03-25,7703.05,7815.65,7703.05,7796.4
2016-04-01,7829.75,7859.15,7664.95,7809.95
2016-04-08,7833.2,7858.35,7635.6,7671.95
2016-04-15,7689.85,7968.7,7633.45,7949.2
2016-04-22,8004.9,8086.65,7948.7,8014.75
2016-04-29,8007.4,8098.55,7899.6,7959.8
2016-05-06,7939.9,8024.8,7803.05,7859.85
2016-05-13,7882.7,8036.25,7882.7,7941.1
2016-05-20,7958.75,8055.25,7849.7,7871.35
2016-05-27,7924.85,8260.7,7825.5,8245.6
2016-06-03,8265.15,8359.45,8230.05,8307.55
2016-06-10,8323.5,8381.75,8261.3,8267.8
2016-06-17,8199.95,8308.4,8160.15,8255.6
2016-06-24,8214.45,8379.2,8025.15,8182.55
2016-07-01,8148.6,8491.05,8148.6,8466.75
2016-07-08,8518.0,8543.05,8437.1,8479.2
2016-07-15,8565.95,8752.85,8562.35,8695.6
2016-07-22,8723.75,8750.4,8628.4,8728.65
2016-07-29,8711.3,8874.5,8711.05,8843.5
2016-08-05,8859.25,8917.45,8701.9,8878.7
2016-08-12,8914.25,8938.05,8727.5,8856.2
2016-08-19,8873.9,8916.9,8809.2,8893.25
2016-08-26,8893.45,8910.45,8779.25,8803.85
2016-09-02,8814.65,9037.3,8773.1,9017.25
2016-09-09,9065.95,9188.15,9065.95,9087.2
2016-09-16,8954.4,9059.9,8898.05,8984.75
2016-09-23,8997.9,9103.65,8969.65,9046.35
2016-09-30,9034.05,9040.0,8763.05,8856.0
2016-10-07,8900.0,9066.6,8875.3,8961.7
2016-10-14,9004.35,9014.1,8792.45,8851.8
2016-10-21,8875.75,9001.3,8769.2,8963.8
2016-10-28,8985.8,9005.85,8807.2,8907.5
2016-11-04,8941.45,8949.75,8638.85,8675.4
2016-11-11,8778.5,8843.65,8195.35,8536.8
2016-11-18,8508.35,8509.15,8250.4,8277.0
2016-11-25,8312.65,8351.15,8112.4,8337.75
2016-12-02,8314.5,8491.65,8298.95,8318.05
2016-12-09,8319.6,8517.55,8293.65,8497.05
2016-12-16,8475.1,8475.1,8335.15,8356.25
2016-12-23,8346.6,8349.0,8131.2,8179.7
2016-12-30,8152.7,8394.4,8070.3,8370.45
2017-01-06,8409.6,8538.55,8337.65,8477.45
2017-01-13,8490.8,8700.65,8460.95,8643.1
2017-01-20,8640.65,8718.45,8595.55,8596.7
2017-01-27,8585.55,8943.15,8585.55,8909.25
2017-02-03,8903.05,9037.1,8804.05,9019.15
2017-02-10,9068.85,9115.15,9005.6,9082.85
2017-02-17,9110.45,9171.0,8975.55,9106.45
2017-02-24,9109.8,9262.8,9098.3,9220.0
2017-03-03,9222.75,9277.9,9123.7,9167.9
2017-03-10,9185.95,9245.55,9151.75,9192.35
2017-03-17,9350.75,9495.25,9315.6,9435.25
2017-03-24,9452.55,9452.6,9292.65,9384.2
2017-03-31,9379.5,9482.5,9312.3,9463.7
2017-04-07,9509.4,9576.1,9484.3,9512.1
2017-04-14,9542.05,9583.25,9485.8,9489.0
2017-04-21,9489.45,9558.5,9408.6,9463.25
2017-04-28,9479.9,9718.1,9477.35,9651.35
2017-05-05,9687.9,9724.8,9608.3,9616.35
2017-05-12,9653.15,9814.65,9638.65,9766.0
2017-05-19,9795.35,9882.55,9699.3,9755.15
2017-05-26,9802.95,9891.2,9610.05,9871.5
2017-06-02,9856.75,9966.75,9827.65,9939.45
2017-06-09,9959.3,10011.0,9920.0,9981.85
2017-06-16,9965.8,9977.1,9880.2,9900.15
2017-06-23,9950.15,10020.2,9861.55,9877.1
2017-06-30,9896.55,9914.5,9752.85,9838.9
2017-07-07,9898.9,10032.35,9857.75,9998.15
2017-07-14,9997.75,10246.95,9997.75,10221.95
2017-07-21,10242.25,10266.9,10150.65,10256.85
2017-07-28,10277.95,10447.05,10262.15,10343.85
2017-08-04,10376.75,10470.25,10330.2,10423.25
2017-08-11,10431.15,10461.5,10008.25,10039.9
2017-08-18,10089.2,10300.35,10087.1,10191.5
2017-08-25,10221.65,10240.8,10080.25,10218.65
2017-09-01,10260.25,10360.95,10142.0,10348.15
2017-09-08,10361.8,10363.2,10227.1,10310.0
2017-09-15,10361.45,10530.45,10361.45,10474.2
2017-09-22,10526.6,10566.2,10308.3,10320.8
2017-09-29,10319.45,10319.45,10021.2,10141.1
2017-10-06,10252.9,10355.95,10194.8,10353.85
2017-10-13,10360.3,10558.2,10319.45,10529.6
2017-10-20,10575.45,10618.55,10491.85,10493.1
2017-10-27,10545.2,10751.85,10497.25,10711.6
2017-11-03,10747.95,10878.0,10723.55,10867.3
2017-11-10,10853.9,10918.0,10662.5,10741.8
2017-11-17,10733.1,10758.9,10487.3,10692.0
2017-11-24,10705.15,10814.45,10678.7,10805.8
2017-12-01,10777.65,10832.45,10526.9,10539.2
2017-12-08,10595.8,10705.65,10450.2,10698.65
2017-12-15,10745.8,10783.4,10546.45,10736.7
2017-12-22,10673.8,10948.95,10485.65,10933.75
2017-12-29,10962.85,11002.45,10912.85,10982.25
2018-01-05,10990.45,11056.4,10854.85,11052.65
2018-01-12,11084.0,11173.1,11068.05,11145.75
2018-01-19,11196.15,11329.15,11086.8,11321.45
2018-01-26,11308.0,11527.9,11302.7,11456.5
2018-02-02,11474.3,11552.65,11087.95,11090.2
2018-02-09,10951.25,11060.25,10616.95,10857.65
2018-02-16,10916.15,11013.6,10810.05,10831.7
2018-02-23,10866.85,10866.85,10671.1,10860.1
2018-03-02,10899.05,11003.9,10810.65,10811.3
2018-03-09,10788.25,10802.1,10476.7,10568.8
2018-03-16,10642.65,10815.85,10541.8,10579.7
2018-03-23,10578.45,10586.7,10302.1,10347.25
2018-03-30,10351.95,10578.45,10324.7,10480.35
2018-04-06,10521.45,10765.85,10497.45,10738.05
2018-04-13,10752.4,10923.55,10750.25,10882.15
2018-04-20,10800.5,10994.5,10800.35,10980.35
2018-04-27,10993.9,11122.0,10945.15,11095.0
2018-05-04,11112.2,11191.6,10972.1,10984.65
2018-05-11,11023.9,11137.85,11005.25,11124.05
2018-05-18,11143.35,11248.85,10899.65,10915.1
2018-05-25,10927.75,10954.25,10735.05,10940.7
2018-06-01,10981.3,11096.55,10911.15,11005.9
2018-06-08,11083.35,11134.0,10852.25,11089.45
2018-06-15,11115.7,11226.0,11078.5,11133.85
2018-06-22,11148.4,11148.4,11001.2,11122.35
2018-06-29,11120.95,11127.25,10827.65,10990.15
2018-07-06,11013.1,11084.6,10875.55,11034.1
2018-07-13,11104.5,11333.7,11074.15,11261.8
2018-07-20,11260.75,11297.15,11138.25,11217.25
2018-07-27,11230.0,11546.15,11229.15,11538.15
2018-08-03,11564.4,11669.95,11524.85,11650.5
2018-08-10,11689.8,11775.25,11643.4,11699.7
2018-08-17,11645.95,11758.7,11612.9,11743.4
2018-08-24,11782.05,11910.75,11781.1,11855.5
2018-08-31,11905.5,12056.85,11903.55,12000.4
2018-09-07,12075.8,12075.8,11657.25,11877.5
2018-09-14,11860.9,11866.6,11508.75,11787.65
2018-09-21,11740.8,11740.8,11074.3,11405.1
2018-09-28,11412.35,11414.75,11039.4,11129.15
2018-10-05,11123.95,11223.9,10457.0,10457.0
2018-10-12,10502.05,10691.9,10329.6,10663.25
2018-10-19,10722.4,10922.1,10449.75,10517.0
2018-10-26,10606.1,10606.45,10186.2,10211.05
2018-11-02,10272.7,10841.0,10213.0,10786.15
2018-11-09,10786.65,10855.2,10709.0,10819.45
2018-11-16,10847.3,10921.95,10675.85,10907.85
2018-11-23,10958.25,10999.0,10747.75,10755.4
2018-11-30,10803.45,11129.8,10720.2,11095.8
2018-12-07,11146.8,11153.7,10793.75,10899.6
2018-12-14,10706.7,11071.4,10534.55,11036.0
2018-12-21,11087.2,11239.05,10992.2,11004.8
2018-12-28,11028.8,11133.4,10766.7,11099.85
2019-01-04,11130.55,11160.45,10869.6,10969.2
2019-01-11,11044.05,11098.3,10968.5,11014.45
2019-01-18,11033.65,11151.45,10918.45,11110.2
2019-01-25,11122.1,11188.3,10942.55,10966.35
2019-02-01,10978.9,11157.35,10763.4,11067.3
2019-02-08,11051.05,11272.05,10975.35,11083.35
2019-02-15,11080.05,11080.05,10744.25,10848.35
2019-02-22,10857.9,10945.8,10713.65,10934.75
2019-03-01,10960.85,11097.45,10866.35,11038.3
2019-03-08,11043.95,11278.15,11002.4,11227.0
2019-03-15,11260.65,11653.0,11254.55,11598.5
2019-03-22,11641.25,11732.8,11581.15,11617.85
2019-03-29,11551.15,11794.65,11465.0,11779.05
2019-04-05,11834.85,11912.45,11711.4,11834.85
2019-04-12,11856.15,11862.05,11707.4,11795.7
2019-04-19,11833.0,12013.7,11812.55,11908.1
2019-04-26,11885.05,11938.4,11716.55,11880.85
2019-05-03,11879.75,11914.95,11782.75,11823.45
2019-05-10,11723.7,11766.4,11365.75,11370.0
2019-05-17,11371.2,11501.55,11201.4,11495.4
2019-05-24,11734.55,12115.7,11672.5,11946.55
2019-05-31,11950.55,12136.55,11909.2,12025.0
2019-06-07,12061.15,12203.25,11854.45,11950.55
2019-06-14,12019.5,12085.05,11875.75,11884.0
2019-06-21,11916.4,11916.4,11687.05,11806.15
2019-06-28,11807.05,11992.3,11732.8,11885.15
2019-07-05,11932.85,12081.55,11889.1,11894.05
2019-07-12,11858.7,11858.7,11553.75,11649.9
2019-07-19,11712.65,11819.4,11499.7,11536.65
2019-07-26,11493.8,11498.85,11313.3,11406.35
2019-08-02,11413.85,11413.85,10944.9,11107.95
2019-08-09,11001.6,11296.45,10891.45,11220.3
2019-08-16,11248.0,11251.0,11007.7,11149.2
2019-08-23,11200.25,11251.4,10731.3,10938.2
2019-08-30,11098.75,11249.35,10852.65,11165.8
2019-09-06,11092.1,11092.1,10862.1,11062.45
2019-09-13,11059.35,11213.55,11015.9,11209.55
2019-09-20,11123.9,11523.7,10812.85,11433.25
2019-09-27,11692.05,11837.25,11559.0,11662.35
2019-10-04,11643.55,11694.15,11287.6,11289.25
2019-10-11,11320.55,11468.5,11201.4,11408.65
2019-10-18,11444.6,11827.65,11404.0,11805.4
2019-10-25,11806.05,11863.05,11642.3,11725.25
2019-11-01,11810.45,12098.6,11762.2,12054.35
2019-11-08,12084.15,12173.85,11991.25,12039.0
2019-11-15,12015.9,12098.6,11936.05,12021.3
2019-11-22,12043.9,12156.3,11995.4,12032.55
2019-11-29,12039.95,12286.4,12039.95,12174.35
2019-12-06,12255.4,12255.4,11990.5,12018.95
2019-12-13,12041.25,12194.0,11919.15,12184.8
2019-12-20,12222.85,12378.25,12137.75,12359.65
2019-12-27,12330.35,12381.2,12223.2,12348.85
2020-01-03,12373.05,12387.55,12263.4,12325.6
2020-01-10,12270.25,12412.8,12028.8,12358.9
2020-01-17,12401.15,12506.35,12392.7,12465.7
2020-01-24,12544.4,12544.4,12214.55,12390.05
2020-01-31,12336.75,12363.05,12071.2,12093.2
2020-02-07,12066.05,12295.1,11720.35,12237.75
2020-02-14,12253.95,12369.25,12144.1,12228.85
2020-02-21,12247.2,12288.6,12009.9,12212.9
2020-02-28,12140.45,12140.45,11288.85,11333.7
2020-03-06,11500.85,11559.85,10961.3,11112.8
2020-03-13,10877.5,10881.45,8642.2,10116.1
2020-03-20,9684.8,9727.1,7966.5,8852.3
2020-03-27,8057.35,9135.65,7626.05,8763.95
2020-04-03,8487.15,8805.35,8213.55,8260.65
2020-04-10,8595.7,9299.25,8509.2,9269.9
2020-04-17,9276.2,9523.15,9021.5,9475.8
2020-04-24,9573.75,9573.75,9109.05,9340.6
2020-05-01,9427.75,10031.6,9427.75,9998.9
2020-05-08,9682.65,9682.65,9266.85,9406.65
2020-05-15,9505.95,9752.35,9218.9,9313.15
2020-05-22,9339.9,9366.1,8989.45,9238.05
2020-05-29,9284.35,9776.2,9187.1,9747.3
2020-06-05,9900.7,10357.2,9888.9,10349.05
2020-06-12,10506.25,10506.25,9720.55,10144.7
2020-06-19,10113.4,10434.3,9919.1,10418.9
